37130,168.31,-4.37,5.62,168.56,-4.42,5.49
37152,167.87,-4.37,5.31,167.81,-4.42,5.13
37173,167.31,-4.37,4.87,167.51,-4.37,4.72
37195,166.69,-4.25,4.25,166.61,-4.29,4.31
37214,165.81,-4.19,3.87,165.98,-4.21,3.9
37237,165.19,-4.19,3.56,165.36,-4.21,3.52
37256,164.56,-4.19,3.44,164.73,-4.22,3.43
37277,163.94,-4.19,3.37,164.11,-4.22,3.42
37299,163.37,-4.19,3.37,163.54,-4.29,3.45
37319,162.75,-4.25,3.5,162.93,-4.34,3.6
37343,162.06,-4.31,3.69,162.23,-4.37,3.83
37363,161.37,-4.31,4.12,161.18,-4.36,4.13
37386,160.62,-4.25,4.31,160.43,-4.27,4.34
37405,159.44,-4.12,4.56,159.64,-4.17,4.59
37428,158.56,-4.06,4.81,158.77,-4.08,4.99
37450,157.69,-4,5.06,157.9,-3.95,5.09
37469,156.75,-3.87,5.12,156.94,-3.83,5.22
37494,155.75,-3.69,5.25,155.91,-3.59,5.38
37513,154.87,-3.44,5.56,154.63,-3.34,5.59
37536,154,-3.06,5.81,153.82,-3.1,5.86
37556,152.87,-2.94,6.19,153.04,-2.97,6.25
37578,151.94,-2.87,6.62,152.13,-2.93,6.91
37601,151.12,-2.94,7.12,151.24,-2.98,7.36
37621,150.31,-2.94,7.56,150.44,-2.98,7.79
37645,149.5,-2.94,7.94,149.4,-2.88,8.13
37665,148.44,-2.69,8.31,148.67,-2.71,8.34
37688,147.75,-2.5,8.31,147.94,-2.5,8.33
37707,146.94,-2.25,8.19,147.15,-2.3,8.05
37729,146.12,-2.06,7.87,146.28,-1.99,7.71
37751,145.19,-1.94,7.5,145.27,-1.89,7.38
37772,144.37,-1.81,7.19,144.42,-1.84,7.08
37795,143.62,-1.81,6.94,143.39,-1.85,6.85
37815,142.56,-1.87,6.69,142.69,-1.93,6.72
37837,142.19,-2,6.62,141.95,-2.04,6.67
37857,140.94,-2.12,6.69,141.12,-2.18,6.66
37879,140.06,-2.31,6.62,140.23,-2.37,6.59
37902,139.12,-2.37,6.5,139.11,-2.44,6.42
37922,138.12,-2.44,6.25,138.12,-2.43,6.17
37946,137.12,-2.31,5.94,136.79,-2.32,5.8
37966,135.56,-2.19,5.44,135.7,-2.2,5.5
37989,134.44,-2.06,5.25,134.58,-2.08,5.25
38008,133.37,-1.94,5.19,133.51,-1.99,5.19
38030,132.44,-1.87,5.19,132.55,-1.85,5.19
38053,131.44,-1.75,5.12,131.28,-1.67,5.14
38073,130.44,-1.56,5.06,130.26,-1.45,5.02
38096,129.31,-1.31,4.94,128.81,-1.21,4.89
38116,127.69,-0.94,4.81,127.77,-1,4.82
38138,127.19,-0.75,4.75,126.82,-0.77,4.72
38158,125.87,-0.5,4.69,125.93,-0.52,4.63
38180,125.12,-0.19,4.56,125.17,-0.07,4.6
38203,124.37,0.06,4.56,124.22,0.26,4.53
38222,124.06,0.25,4.44,123.72,0.51,4.42
38246,122.87,0.62,4.37,122.62,0.74,4.37
38266,122,0.88,4.37,121.51,0.89,4.41
38289,120.62,0.94,4.44,120.62,0.99,4.52
38308,119.75,1,4.56,119.75,1.04,4.61
38330,118.81,0.94,4.62,118.84,0.98,4.68
38352,118,0.88,4.69,118,0.84,4.7
38372,117.25,0.75,4.62,117.23,0.78,4.62
38396,116.37,0.75,4.5,116.14,0.78,4.39
38415,115.62,0.75,4.12,115.34,0.86,4.16
38438,115,1,3.75,114.69,1.02,3.65
